Test-focused sweep: runs=10000 / candidates=77616 (epochs=3, split_strategy=random, seed=42, split=70/15/15, train_max_samples=50000)
[2559/10000] small3 hidden=128,64,32                bs=1024 lr=0.001  do=0.05 wd=0.0005 test_rmse=1.1145  test_acc=58.36%  (2.51s)
[2560/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.004  do=0.1  wd=0.0005 test_rmse=7.7343  test_acc=0.01%  (6.23s)
[2561/10000] tiny2  hidden=64,32                    bs=8192 lr=0.002  do=0.1  wd=1e-05  test_rmse=8.9805  test_acc=0.01%  (2.95s)
[2562/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.0025 do=0.15 wd=0.0001 test_rmse=0.5670  test_acc=70.00%  (5.71s)
[2563/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.004  do=0.02 wd=0.001  test_rmse=4.0633  test_acc=1.01%  (5.81s)
[2564/10000] small3 hidden=128,64,32                bs=2048 lr=0.0025 do=0.02 wd=0.0001 test_rmse=0.9664  test_acc=63.24%  (2.65s)
[2565/10000] wide3  hidden=512,256,128              bs=4096 lr=0.002  do=0.3  wd=1e-05  test_rmse=1.2785  test_acc=49.75%  (3.98s)
[2566/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0015 do=0.0  wd=0.0001 test_rmse=4.7722  test_acc=0.16%  (2.74s)
[2567/10000] small2 hidden=128,64                   bs=8192 lr=0.0007 do=0.15 wd=0.005  test_rmse=11.7617  test_acc=0.00%  (3.0s)
[2568/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.0025 do=0.3  wd=1e-05  test_rmse=1.0080  test_acc=56.16%  (6.14s)
[2569/10000] small3 hidden=128,64,32                bs=1024 lr=0.002  do=0.3  wd=0.0001 test_rmse=1.0640  test_acc=59.37%  (2.63s)
[2570/10000] base3  hidden=256,128,64               bs=4096 lr=0.004  do=0.2  wd=0.0001 test_rmse=1.6137  test_acc=26.67%  (3.39s)
[2571/10000] wide2  hidden=512,256                  bs=8192 lr=0.002  do=0.02 wd=0.0    test_rmse=2.8394  test_acc=21.47%  (4.23s)
[2572/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0007 do=0.05 wd=0.0    test_rmse=2.2105  test_acc=0.00%  (7.07s)
[2573/10000] wide2  hidden=512,256                  bs=1024 lr=0.002  do=0.05 wd=0.005  test_rmse=0.8254  test_acc=71.34%  (3.78s)
[2574/10000] wide3  hidden=512,256,128              bs=4096 lr=0.004  do=0.1  wd=1e-06  test_rmse=1.4126  test_acc=33.68%  (4.16s)
[2575/10000] base2  hidden=256,128                  bs=2048 lr=0.0003 do=0.0  wd=1e-05  test_rmse=3.4722  test_acc=1.24%  (2.87s)
[2576/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.004  do=0.02 wd=0.0001 test_rmse=0.5101  test_acc=71.14%  (6.52s)
[2577/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0015 do=0.3  wd=0.005  test_rmse=0.7589  test_acc=64.88%  (7.42s)
[2578/10000] small3 hidden=128,64,32                bs=4096 lr=0.0003 do=0.15 wd=1e-06  test_rmse=11.6846  test_acc=0.00%  (3.47s)
[2579/10000] small3 hidden=128,64,32                bs=2048 lr=0.0015 do=0.02 wd=0.005  test_rmse=1.2198  test_acc=55.33%  (2.9s)
[2580/10000] wide3  hidden=512,256,128              bs=8192 lr=0.001  do=0.0  wd=0.0    test_rmse=3.3428  test_acc=3.97%  (3.52s)
[2581/10000] wide2  hidden=512,256                  bs=2048 lr=0.0025 do=0.2  wd=0.0005 test_rmse=0.9545  test_acc=71.58%  (3.29s)
[2582/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.0003 do=0.1  wd=1e-06  test_rmse=1.3647  test_acc=67.00%  (5.8s)
[2583/10000] big3   hidden=1024,512,256             bs=2048 lr=0.003  do=0.1  wd=0.0001 test_rmse=0.8735  test_acc=63.64%  (5.57s)
[2584/10000] tiny2  hidden=64,32                    bs=8192 lr=0.003  do=0.0  wd=1e-05  test_rmse=5.8746  test_acc=0.00%  (2.89s)
[2585/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0003 do=0.2  wd=0.0001 test_rmse=5.4416  test_acc=0.00%  (5.68s)
[2586/10000] small2 hidden=128,64                   bs=1024 lr=0.004  do=0.1  wd=1e-06  test_rmse=0.6118  test_acc=73.06%  (2.49s)
[2587/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0007 do=0.05 wd=1e-06  test_rmse=5.8057  test_acc=0.00%  (4.22s)
[2588/10000] base3  hidden=256,128,64               bs=2048 lr=0.0003 do=0.1  wd=1e-05  test_rmse=2.3546  test_acc=18.30%  (3.2s)
[2589/10000] tiny2  hidden=64,32                    bs=2048 lr=0.0015 do=0.2  wd=0.005  test_rmse=2.1442  test_acc=12.58%  (2.35s)
[2590/10000] base2  hidden=256,128                  bs=2048 lr=0.0025 do=0.05 wd=0.0005 test_rmse=0.8754  test_acc=68.24%  (3.7s)
[2591/10000] big3   hidden=1024,512,256             bs=1024 lr=0.004  do=0.02 wd=0.0005 test_rmse=0.4682  test_acc=76.20%  (5.36s)
[2592/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0025 do=0.1  wd=0.0005 test_rmse=1.4459  test_acc=19.11%  (4.0s)
[2593/10000] wide2  hidden=512,256                  bs=1024 lr=0.0005 do=0.2  wd=1e-06  test_rmse=1.9189  test_acc=53.26%  (3.38s)
[2594/10000] tiny2  hidden=64,32                    bs=8192 lr=0.003  do=0.02 wd=0.005  test_rmse=4.9335  test_acc=0.20%  (2.83s)
[2595/10000] big3   hidden=1024,512,256             bs=2048 lr=0.003  do=0.15 wd=0.0005 test_rmse=0.8152  test_acc=66.31%  (5.3s)
[2596/10000] wide2  hidden=512,256                  bs=4096 lr=0.0005 do=0.02 wd=0.0005 test_rmse=2.3297  test_acc=13.42%  (3.77s)
[2597/10000] tiny2  hidden=64,32                    bs=8192 lr=0.003  do=0.02 wd=0.005  test_rmse=5.8454  test_acc=0.00%  (2.93s)
[2598/10000] base3  hidden=256,128,64               bs=1024 lr=0.0015 do=0.0  wd=0.005  test_rmse=0.8055  test_acc=71.91%  (2.71s)
[2599/10000] small2 hidden=128,64                   bs=1024 lr=0.003  do=0.3  wd=0.005  test_rmse=0.8024  test_acc=66.51%  (2.54s)
[2600/10000] small3 hidden=128,64,32                bs=4096 lr=0.003  do=0.3  wd=0.0    test_rmse=2.3976  test_acc=19.64%  (3.08s)
[2601/10000] base2  hidden=256,128                  bs=4096 lr=0.0005 do=0.3  wd=0.0005 test_rmse=4.3188  test_acc=0.03%  (3.43s)
[2602/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0005 do=0.0  wd=0.001  test_rmse=1.8012  test_acc=8.31%  (4.79s)
[2603/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0007 do=0.02 wd=1e-05  test_rmse=0.9230  test_acc=67.27%  (6.44s)
[2604/10000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.02 wd=0.001  test_rmse=1.2213  test_acc=54.41%  (2.78s)
[2605/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.003  do=0.2  wd=1e-06  test_rmse=0.9270  test_acc=59.89%  (6.2s)
[2606/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.003  do=0.1  wd=0.005  test_rmse=5.2677  test_acc=0.00%  (6.4s)
[2607/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0025 do=0.2  wd=1e-06  test_rmse=0.8104  test_acc=70.72%  (3.99s)
[2608/10000] wide2  hidden=512,256                  bs=8192 lr=0.0003 do=0.15 wd=0.001  test_rmse=7.2234  test_acc=0.08%  (3.79s)
[2609/10000] small3 hidden=128,64,32                bs=1024 lr=0.001  do=0.02 wd=1e-06  test_rmse=0.9197  test_acc=65.25%  (2.53s)
[2610/10000] small3 hidden=128,64,32                bs=2048 lr=0.0025 do=0.05 wd=0.0001 test_rmse=1.2050  test_acc=55.16%  (2.52s)
[2611/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0003 do=0.0  wd=0.001  test_rmse=2.2296  test_acc=19.42%  (5.34s)
[2612/10000] base2  hidden=256,128                  bs=8192 lr=0.001  do=0.2  wd=0.0005 test_rmse=4.3867  test_acc=0.70%  (3.19s)
[2613/10000] wide2  hidden=512,256                  bs=2048 lr=0.001  do=0.0  wd=1e-05  test_rmse=1.0584  test_acc=65.40%  (3.13s)
[2614/10000] big3   hidden=1024,512,256             bs=4096 lr=0.001  do=0.1  wd=0.0001 test_rmse=1.7428  test_acc=0.00%  (5.54s)
[2615/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.0003 do=0.0  wd=0.0001 test_rmse=3.0840  test_acc=6.37%  (5.09s)
[2616/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0003 do=0.05 wd=1e-06  test_rmse=2.5323  test_acc=29.65%  (4.08s)
[2617/10000] small2 hidden=128,64                   bs=1024 lr=0.0005 do=0.3  wd=0.0005 test_rmse=1.6757  test_acc=42.07%  (2.46s)
[2618/10000] small2 hidden=128,64                   bs=2048 lr=0.0025 do=0.02 wd=0.005  test_rmse=0.9640  test_acc=55.43%  (2.39s)
[2619/10000] small3 hidden=128,64,32                bs=1024 lr=0.003  do=0.02 wd=0.001  test_rmse=0.6431  test_acc=72.98%  (2.67s)
[2620/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0005 do=0.02 wd=0.001  test_rmse=3.9334  test_acc=3.35%  (4.18s)
[2621/10000] small3 hidden=128,64,32                bs=1024 lr=0.0025 do=0.05 wd=0.0001 test_rmse=0.6760  test_acc=71.95%  (2.72s)
[2622/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0007 do=0.02 wd=1e-05  test_rmse=3.5006  test_acc=0.00%  (5.88s)
[2623/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0025 do=0.02 wd=0.005  test_rmse=1.0533  test_acc=56.98%  (5.69s)
[2624/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0007 do=0.3  wd=0.0001 test_rmse=1.3035  test_acc=66.59%  (3.67s)
[2625/10000] small3 hidden=128,64,32                bs=4096 lr=0.002  do=0.15 wd=0.001  test_rmse=2.3751  test_acc=11.53%  (2.87s)
[2626/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.002  do=0.02 wd=0.0005 test_rmse=1.8287  test_acc=37.50%  (3.87s)
[2627/10000] small2 hidden=128,64                   bs=8192 lr=0.003  do=0.0  wd=1e-06  test_rmse=3.4487  test_acc=3.96%  (2.86s)
[2628/10000] small3 hidden=128,64,32                bs=4096 lr=0.002  do=0.1  wd=1e-05  test_rmse=2.1565  test_acc=0.00%  (2.95s)
[2629/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0025 do=0.3  wd=0.0005 test_rmse=0.8546  test_acc=70.09%  (3.84s)
[2630/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.003  do=0.1  wd=0.0001 test_rmse=0.5741  test_acc=69.19%  (6.34s)
[2631/10000] tiny2  hidden=64,32                    bs=4096 lr=0.002  do=0.2  wd=0.0001 test_rmse=3.4288  test_acc=5.92%  (2.78s)
[2632/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.002  do=0.1  wd=0.0001 test_rmse=3.7164  test_acc=0.00%  (3.95s)
[2633/10000] wide3  hidden=512,256,128              bs=4096 lr=0.003  do=0.05 wd=0.005  test_rmse=1.1216  test_acc=46.95%  (4.23s)
[2634/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0003 do=0.02 wd=0.0005 test_rmse=1.1627  test_acc=64.11%  (3.84s)
[2635/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.0025 do=0.2  wd=0.0001 test_rmse=1.3916  test_acc=49.19%  (5.59s)
[2636/10000] wide2  hidden=512,256                  bs=4096 lr=0.0003 do=0.05 wd=0.0005 test_rmse=3.4836  test_acc=0.00%  (3.66s)
[2637/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0003 do=0.02 wd=0.005  test_rmse=1.5716  test_acc=59.00%  (5.27s)
[2638/10000] base3  hidden=256,128,64               bs=8192 lr=0.0007 do=0.2  wd=1e-06  test_rmse=8.3830  test_acc=0.02%  (3.55s)
[2639/10000] tiny2  hidden=64,32                    bs=8192 lr=0.003  do=0.05 wd=0.001  test_rmse=5.6051  test_acc=0.11%  (2.8s)
[2640/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.004  do=0.0  wd=0.0001 test_rmse=1.1667  test_acc=42.70%  (4.76s)
[2641/10000] wide3  hidden=512,256,128              bs=8192 lr=0.002  do=0.1  wd=0.0    test_rmse=3.3483  test_acc=0.00%  (3.94s)
[2642/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.002  do=0.02 wd=0.0005 test_rmse=1.7589  test_acc=22.00%  (5.77s)
[2643/10000] wide2  hidden=512,256                  bs=1024 lr=0.0015 do=0.02 wd=0.0001 test_rmse=0.7146  test_acc=74.37%  (3.36s)
[2644/10000] base3  hidden=256,128,64               bs=1024 lr=0.0025 do=0.15 wd=1e-06  test_rmse=0.8522  test_acc=69.63%  (2.85s)
[2645/10000] small2 hidden=128,64                   bs=8192 lr=0.003  do=0.0  wd=0.0001 test_rmse=3.0704  test_acc=5.63%  (2.89s)
[2646/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0007 do=0.3  wd=0.0    test_rmse=1.2513  test_acc=67.85%  (5.31s)
[2647/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0025 do=0.2  wd=0.0005 test_rmse=0.8169  test_acc=68.01%  (5.41s)
[2648/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.002  do=0.02 wd=0.0001 test_rmse=1.2460  test_acc=57.67%  (5.85s)
[2649/10000] small3 hidden=128,64,32                bs=2048 lr=0.003  do=0.3  wd=0.0    test_rmse=1.1083  test_acc=55.10%  (2.61s)
[2650/10000] base3  hidden=256,128,64               bs=8192 lr=0.003  do=0.15 wd=0.005  test_rmse=2.5455  test_acc=0.00%  (3.3s)
[2651/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.004  do=0.05 wd=0.0    test_rmse=7.1860  test_acc=0.00%  (5.59s)
[2652/10000] base3  hidden=256,128,64               bs=1024 lr=0.0003 do=0.02 wd=0.0005 test_rmse=1.2447  test_acc=52.67%  (2.84s)
[2653/10000] small2 hidden=128,64                   bs=4096 lr=0.003  do=0.02 wd=0.001  test_rmse=1.5836  test_acc=18.41%  (3.03s)
[2654/10000] base3  hidden=256,128,64               bs=2048 lr=0.0005 do=0.1  wd=0.005  test_rmse=1.6318  test_acc=27.37%  (3.32s)
[2655/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0003 do=0.15 wd=0.005  test_rmse=4.7743  test_acc=0.00%  (4.11s)
[2656/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0005 do=0.05 wd=1e-05  test_rmse=1.2163  test_acc=63.72%  (5.17s)
[2657/10000] wide3  hidden=512,256,128              bs=8192 lr=0.001  do=0.02 wd=0.0001 test_rmse=2.1948  test_acc=29.21%  (3.86s)
[2658/10000] base3  hidden=256,128,64               bs=8192 lr=0.0007 do=0.15 wd=1e-06  test_rmse=8.4185  test_acc=0.02%  (3.35s)
[2659/10000] wide3  hidden=512,256,128              bs=1024 lr=0.001  do=0.1  wd=0.001  test_rmse=0.8941  test_acc=73.26%  (3.73s)
[2660/10000] tiny2  hidden=64,32                    bs=8192 lr=0.0007 do=0.05 wd=0.0001 test_rmse=12.0324  test_acc=0.00%  (3.13s)
[2661/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0007 do=0.15 wd=0.0005 test_rmse=1.2027  test_acc=66.49%  (5.51s)
[2662/10000] tiny2  hidden=64,32                    bs=2048 lr=0.003  do=0.2  wd=0.0    test_rmse=1.3520  test_acc=49.28%  (2.38s)
[2663/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0005 do=0.1  wd=0.0    test_rmse=1.3077  test_acc=55.85%  (3.78s)
[2664/10000] tiny2  hidden=64,32                    bs=8192 lr=0.003  do=0.15 wd=0.001  test_rmse=5.5894  test_acc=0.11%  (2.84s)
[2665/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0025 do=0.02 wd=1e-06  test_rmse=1.8872  test_acc=24.94%  (5.56s)
[2666/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.0015 do=0.0  wd=0.0005 test_rmse=0.5729  test_acc=75.12%  (5.06s)
[2667/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0025 do=0.0  wd=1e-06  test_rmse=0.7729  test_acc=65.69%  (4.48s)
[2668/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0015 do=0.02 wd=0.001  test_rmse=4.7958  test_acc=0.00%  (2.81s)
[2669/10000] wide3  hidden=512,256,128              bs=2048 lr=0.003  do=0.0  wd=1e-05  test_rmse=0.9621  test_acc=64.74%  (3.06s)
[2670/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.003  do=0.05 wd=0.005  test_rmse=2.7283  test_acc=0.00%  (6.04s)
[2671/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0025 do=0.0  wd=1e-05  test_rmse=0.7021  test_acc=71.67%  (3.65s)
[2672/10000] wide2  hidden=512,256                  bs=2048 lr=0.002  do=0.3  wd=0.0005 test_rmse=0.9331  test_acc=71.54%  (3.41s)
[2673/10000] wide2  hidden=512,256                  bs=4096 lr=0.0003 do=0.02 wd=1e-06  test_rmse=3.4908  test_acc=0.00%  (3.72s)
[2674/10000] wide3  hidden=512,256,128              bs=2048 lr=0.0007 do=0.05 wd=0.0005 test_rmse=1.1798  test_acc=65.00%  (3.57s)
[2675/10000] base3  hidden=256,128,64               bs=4096 lr=0.0003 do=0.2  wd=0.0    test_rmse=9.4585  test_acc=0.01%  (3.17s)
[2676/10000] small3 hidden=128,64,32                bs=1024 lr=0.004  do=0.0  wd=0.0    test_rmse=0.6707  test_acc=72.43%  (2.35s)
[2677/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.003  do=0.1  wd=0.0001 test_rmse=1.3415  test_acc=14.96%  (5.73s)
[2678/10000] wide3  hidden=512,256,128              bs=2048 lr=0.0003 do=0.02 wd=1e-06  test_rmse=1.9469  test_acc=20.47%  (3.52s)
[2679/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.003  do=0.0  wd=1e-06  test_rmse=0.9043  test_acc=70.81%  (3.29s)
[2680/10000] base3  hidden=256,128,64               bs=1024 lr=0.0015 do=0.05 wd=0.005  test_rmse=0.8205  test_acc=72.26%  (2.86s)
[2681/10000] base3  hidden=256,128,64               bs=8192 lr=0.0007 do=0.15 wd=0.0001 test_rmse=8.4186  test_acc=0.02%  (3.31s)
[2682/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.002  do=0.2  wd=1e-05  test_rmse=3.2324  test_acc=7.95%  (5.66s)
[2683/10000] base2  hidden=256,128                  bs=8192 lr=0.0015 do=0.1  wd=0.0001 test_rmse=2.9454  test_acc=0.28%  (3.25s)
[2684/10000] wide2  hidden=512,256                  bs=1024 lr=0.0003 do=0.0  wd=0.001  test_rmse=1.2164  test_acc=62.94%  (3.05s)
[2685/10000] base2  hidden=256,128                  bs=1024 lr=0.003  do=0.05 wd=1e-06  test_rmse=0.6085  test_acc=74.17%  (2.72s)
[2686/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.002  do=0.05 wd=0.0005 test_rmse=0.6248  test_acc=72.15%  (5.67s)
[2687/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0007 do=0.0  wd=0.001  test_rmse=1.0874  test_acc=66.88%  (5.08s)
[2688/10000] base3  hidden=256,128,64               bs=1024 lr=0.0007 do=0.2  wd=0.005  test_rmse=1.1468  test_acc=67.26%  (2.81s)
[2689/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.002  do=0.0  wd=0.0    test_rmse=2.0016  test_acc=13.39%  (4.75s)
[2690/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0015 do=0.05 wd=0.005  test_rmse=1.7985  test_acc=14.43%  (4.04s)
[2691/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0003 do=0.05 wd=0.0001 test_rmse=2.0277  test_acc=39.93%  (3.8s)
[2692/10000] base2  hidden=256,128                  bs=1024 lr=0.0003 do=0.15 wd=1e-05  test_rmse=1.5779  test_acc=42.30%  (2.65s)
[2693/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0007 do=0.05 wd=1e-05  test_rmse=5.7786  test_acc=0.00%  (4.0s)
[2694/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0025 do=0.02 wd=0.0    test_rmse=0.6690  test_acc=71.77%  (5.13s)
[2695/10000] wide3  hidden=512,256,128              bs=1024 lr=0.0007 do=0.2  wd=0.001  test_rmse=1.5096  test_acc=61.43%  (3.49s)
[2696/10000] small3 hidden=128,64,32                bs=2048 lr=0.003  do=0.05 wd=0.005  test_rmse=0.8720  test_acc=63.10%  (2.58s)
[2697/10000] wide2  hidden=512,256                  bs=2048 lr=0.001  do=0.2  wd=0.005  test_rmse=1.8907  test_acc=55.19%  (3.25s)
[2698/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0025 do=0.15 wd=0.005  test_rmse=1.3129  test_acc=64.24%  (3.65s)
[2699/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.001  do=0.15 wd=0.005  test_rmse=1.3109  test_acc=57.05%  (6.12s)
[2700/10000] big3   hidden=1024,512,256             bs=2048 lr=0.004  do=0.15 wd=1e-06  test_rmse=0.5459  test_acc=73.18%  (5.32s)
[2701/10000] wide3  hidden=512,256,128              bs=2048 lr=0.004  do=0.15 wd=1e-06  test_rmse=0.6695  test_acc=70.82%  (3.54s)
[2702/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.004  do=0.05 wd=1e-05  test_rmse=7.1860  test_acc=0.00%  (5.64s)
[2703/10000] small2 hidden=128,64                   bs=1024 lr=0.0015 do=0.02 wd=0.001  test_rmse=0.8044  test_acc=67.55%  (2.44s)
[2704/10000] small2 hidden=128,64                   bs=8192 lr=0.0025 do=0.0  wd=0.0005 test_rmse=2.7697  test_acc=0.80%  (2.88s)
[2705/10000] wide2  hidden=512,256                  bs=1024 lr=0.0025 do=0.3  wd=1e-05  test_rmse=0.6394  test_acc=72.68%  (3.4s)
[2706/10000] base2  hidden=256,128                  bs=2048 lr=0.0025 do=0.3  wd=0.0005 test_rmse=0.9701  test_acc=67.21%  (2.99s)
[2707/10000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.05 wd=0.0    test_rmse=0.8904  test_acc=63.44%  (3.0s)
[2708/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0015 do=0.2  wd=0.0    test_rmse=2.3040  test_acc=14.02%  (5.79s)
[2709/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.0015 do=0.15 wd=0.0005 test_rmse=1.4478  test_acc=45.60%  (5.97s)
[2710/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0007 do=0.2  wd=0.005  test_rmse=2.2239  test_acc=34.42%  (5.49s)
[2711/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0025 do=0.3  wd=1e-05  test_rmse=2.3018  test_acc=17.82%  (3.88s)
[2712/10000] tiny2  hidden=64,32                    bs=4096 lr=0.001  do=0.02 wd=0.0001 test_rmse=6.1713  test_acc=0.18%  (2.94s)
[2713/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0003 do=0.2  wd=0.0    test_rmse=1.8307  test_acc=58.62%  (5.41s)
[2714/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0005 do=0.1  wd=1e-06  test_rmse=1.2556  test_acc=68.34%  (6.58s)
[2715/10000] base3  hidden=256,128,64               bs=8192 lr=0.0007 do=0.02 wd=0.0005 test_rmse=6.9451  test_acc=0.11%  (3.61s)
[2716/10000] small3 hidden=128,64,32                bs=4096 lr=0.003  do=0.02 wd=0.001  test_rmse=1.7965  test_acc=34.57%  (3.5s)
[2717/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0007 do=0.2  wd=0.0005 test_rmse=2.1317  test_acc=12.50%  (4.38s)
[2718/10000] wide3  hidden=512,256,128              bs=8192 lr=0.001  do=0.05 wd=0.0001 test_rmse=3.4457  test_acc=6.61%  (4.18s)
[2719/10000] tiny2  hidden=64,32                    bs=2048 lr=0.0015 do=0.05 wd=0.001  test_rmse=2.0442  test_acc=22.89%  (2.65s)
[2720/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0025 do=0.0  wd=0.001  test_rmse=0.9047  test_acc=62.35%  (2.22s)
